Date,Open,High,Low,Close,Adj Close,Volume
2022-05-31,78.519997,79.309998,77.830002,78.809998,78.332237,5916500
2022-06-01,79.010002,79.059998,77.919998,78.199997,77.725937,3963400
2022-06-02,78.510002,79.300003,77.260002,79.269997,78.789452,3588900
2022-06-03,79.019997,79.559998,78.760002,78.930000,78.451515,3150100
2022-06-06,79.199997,79.680000,78.589996,78.779999,78.302422,2715500
2022-06-07,77.989998,78.760002,77.599998,78.709999,78.232849,6609400
2022-06-08,78.580002,78.599998,77.779999,77.870003,77.397942,3131300
2022-06-09,78.089996,78.910004,76.720001,76.849998,76.384125,6327300
2022-06-10,76.180000,77.250000,75.150002,76.629997,76.165451,4294600
2022-06-13,75.430000,76.830002,75.430000,76.190002,75.728127,4490600
2022-06-14,75.860001,76.040001,73.660004,74.269997,73.819763,3960400
2022-06-15,74.379997,75.470001,73.059998,74.160004,73.710434,6023400
2022-06-16,73.430000,74.779999,72.690002,73.919998,73.471886,5342900
2022-06-17,73.660004,74.430000,73.010002,74.040001,73.591156,11016400
2022-06-21,74.900002,76.580002,74.400002,76.459999,75.996490,4456700
2022-06-22,76.529999,78.150002,76.360001,77.910004,77.437698,4653700
2022-06-23,78.150002,79.180000,78.120003,78.879997,78.401817,3932400
2022-06-24,79.379997,80.519997,79.169998,80.379997,79.892723,5193400
2022-06-27,79.559998,80.339996,79.360001,79.879997,79.395752,4564600
2022-06-28,80.000000,80.370003,78.769997,78.879997,78.401817,3193800
2022-06-29,79.220001,79.989998,78.980003,79.669998,79.187027,2156900
2022-06-30,79.410004,80.570000,79.010002,80.139999,79.654182,3565600
2022-07-01,80.550003,82.019997,80.349998,81.970001,81.473083,4252900
2022-07-05,81.330002,81.849998,80.089996,81.000000,80.508965,3068500
2022-07-06,81.400002,81.970001,80.949997,81.019997,80.528839,4797900
2022-07-07,80.690002,80.750000,78.320000,79.459999,78.978302,5148000
2022-07-08,79.290001,79.580002,78.230003,78.349998,77.875031,3668500
2022-07-11,78.500000,78.989998,78.089996,78.699997,78.222908,5459600
2022-07-12,78.610001,79.330002,77.949997,78.309998,77.835274,3074500
2022-07-13,77.910004,79.190002,77.910004,78.430000,77.954544,3343300
2022-07-14,77.360001,78.470001,77.089996,78.339996,77.865089,5753200
2022-07-15,78.750000,78.989998,77.970001,78.150002,77.676247,4830600
2022-07-18,78.010002,78.169998,76.970001,77.120003,76.652489,3526600
2022-07-19,77.489998,77.919998,77.269997,77.529999,77.059998,3712500
2022-07-20,77.129997,77.180000,75.190002,75.610001,75.610001,5405900
2022-07-21,75.480003,76.269997,75.279999,76.160004,76.160004,4054400
2022-07-22,76.160004,77.519997,76.059998,77.470001,77.470001,2537700
2022-07-25,77.500000,78.150002,77.290001,77.849998,77.849998,2427800
2022-07-26,77.320000,78.610001,77.150002,78.529999,78.529999,2572400
2022-07-27,78.180000,79.010002,77.750000,78.760002,78.760002,2421400
2022-07-28,79.029999,79.699997,78.510002,79.190002,79.190002,5078100
2022-07-29,78.599998,79.160004,77.290001,78.739998,78.739998,5749800
2022-08-01,78.959999,81.699997,78.760002,81.099998,81.099998,6899200
2022-08-02,81.519997,81.559998,80.110001,80.260002,80.260002,20428800
2022-08-03,80.000000,81.760002,79.470001,81.430000,81.430000,3587300
